Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","02111","Cattle","2010","2010","1000 US$","273968","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5908","Export Quantity","02111","Cattle","2010","2010","Head","7","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02111","Cattle","2010","2010","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","3343","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","02151","Chickens","2010","2010","1000 US$","16013","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","6336","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02151","Chickens","2010","2010","1000 US$","4414","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5608","Import Quantity","02123","Goats","2010","2010","Head","155","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","02123","Goats","2010","2010","1000 US$","152","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5908","Export Quantity","02123","Goats","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02123","Goats","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","01199.02","Mixed grain","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","01199.02","Mixed grain","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","0117","Oats","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","0117","Oats","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","0117","Oats","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","0117","Oats","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","0113","Rice","2010","2010","tonnes","409199","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","0113","Rice","2010","2010","1000 US$","172977","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","0113","Rice","2010","2010","tonnes","307","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","0113","Rice","2010","2010","1000 US$","370","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5608","Import Quantity","02122","Sheep","2010","2010","Head","234819","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","02122","Sheep","2010","2010","1000 US$","26768","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5908","Export Quantity","02122","Sheep","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","02122","Sheep","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","792","Türkiye","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","2554189","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","0111","Wheat","2010","2010","1000 US$","655044","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","1174014","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","0111","Wheat","2010","2010","1000 US$","201392","A","Official figure"
"TCL","Crops and livestock products","795","Turkmenistan","5610","Import Quantity","0115","Barley","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5622","Import Value","0115","Barley","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5608","Import Quantity","02111","Cattle","2010","2010","Head","","M","Missing value (data cannot exist, not applicable)"
"TCL","Crops and livestock products","795","Turkmenistan","5622","Import Value","02111","Cattle","2010","2010","1000 US$","","O","Missing value"
"TCL","Crops and livestock products","795","Turkmenistan","5908","Export Quantity","02122","Sheep","2010","2010","Head","","M","Missing value (data cannot exist, not applicable)"
"TCL","Crops and livestock products","795","Turkmenistan","5922","Export Value","02122","Sheep","2010","2010","1000 US$","","O","Missing value"
"TCL","Crops and livestock products","795","Turkmenistan","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","350000","I","Imputed value"
"TCL","Crops and livestock products","795","Turkmenistan","5622","Import Value","0111","Wheat","2010","2010","1000 US$","70000","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","0115","Barley","2010","2010","tonnes","11422","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","0115","Barley","2010","2010","1000 US$","2315","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export Quantity","0115","Barley","2010","2010","tonnes","","O","Missing value"
"TCL","Crops and livestock products","860","Uzbekistan","5922","Export Value","0115","Barley","2010","2010","1000 US$","","O","Missing value"
"TCL","Crops and livestock products","860","Uzbekistan","5608","Import Quantity","02111","Cattle","2010","2010","Head","2246","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","02111","Cattle","2010","2010","1000 US$","7400","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","767","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","02151","Chickens","2010","2010","1000 US$","2857","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","0","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5922","Export Value","02151","Chickens","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","0117","Oats","2010","2010","tonnes","100","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","0117","Oats","2010","2010","1000 US$","10","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","0113","Rice","2010","2010","tonnes","","O","Missing value"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","0113","Rice","2010","2010","1000 US$","","O","Missing value"
"TCL","Crops and livestock products","860","Uzbekistan","5608","Import Quantity","02122","Sheep","2010","2010","Head","799","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","02122","Sheep","2010","2010","1000 US$","103","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5908","Export Quantity","02122","Sheep","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5922","Export Value","02122","Sheep","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","350000","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5622","Import Value","0111","Wheat","2010","2010","1000 US$","66500","I","Imputed value"
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","134100","T","Unofficial figure"
"TCL","Crops and livestock products","860","Uzbekistan","5922","Export Value","0111","Wheat","2010","2010","1000 US$","29500","T","Unofficial figure"
